file,timestamp,task_id,generation,is_final_pareto_config,error,category,model_size,quantization,temperature,top_p,num_predict,num_ctx,instruction,output_constraint,reasoning_scaffold,format_rule,test_hint
failure_20260330_125043_596590_task_699_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:50:43,699,52,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q4_K_M,0.1,0.95,192,1024,0,0,1,0,1
failure_20260330_125234_106226_task_122_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:34,122,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125235_959526_task_184_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:35,184,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125241_340740_task_484_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:41,484,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125246_069472_task_773_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:46,773,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125248_721584_task_317_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:48,317,59,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125251_349691_task_714_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:51,714,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125258_502817_task_898_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:52:58,898,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125301_546211_task_607_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:53:01,607,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125310_352940_task_381_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:53:10,381,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125312_842345_task_652_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:53:12,652,59,False,AssertionError: ,assertion_failure,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125321_647502_task_699_qwen2.5-coder_7b-instruct-q8_0.json,2026-03-30 12:53:21,699,59,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q8_0,0.1,0.98,192,1024,0,0,1,0,1
failure_20260330_125558_705345_task_122_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:55:58,122,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125600_258001_task_184_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:00,184,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125606_865447_task_773_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:06,773,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125609_907014_task_714_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:09,714,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125612_700301_task_525_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:12,525,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125615_065789_task_898_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:15,898,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125617_368762_task_607_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:17,607,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125624_523285_task_381_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:24,381,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125625_984509_task_652_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:25,652,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_125628_026165_task_884_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-30 12:56:28,884,48,True,AssertionError: ,assertion_failure,7b,q4_K_M,0.3,0.9,384,1024,0,0,1,0,1
failure_20260330_152852_902245_task_1_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:52,1,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152853_429382_task_2_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:53,2,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152854_318432_task_4_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:54,4,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152855_007510_task_5_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:55,5,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152856_683584_task_9_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:56,9,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152857_374953_task_11_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:57,11,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152858_394748_task_13_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:58,13,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152858_746648_task_14_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:58,14,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152859_070754_task_15_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:28:59,15,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152900_971696_task_20_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:00,20,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152902_682180_task_24_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:02,24,8,True,TypeError: int() can't convert non-string with explicit base,signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152903_270705_task_25_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:03,25,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152904_010323_task_26_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:04,26,8,True,"SyntaxError: invalid syntax (<string>, line 2)",syntax_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152904_284982_task_27_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:04,27,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152907_145250_task_31_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:07,31,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152908_142918_task_33_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:08,33,8,True,NameError: name 'decimal_To_Binary' is not defined,function_name_case_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152908_660891_task_34_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:08,34,8,True,TypeError: find_missing() takes 1 positional argument but 2 were given,signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152909_815229_task_36_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:09,36,8,True,IndexError: string index out of range,other_runtime_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152910_344626_task_37_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:10,37,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152910_921366_task_38_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:10,38,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152911_510563_task_39_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:11,39,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152912_825253_task_42_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:12,42,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152913_722235_task_44_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:13,44,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152915_393337_task_47_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:15,47,8,True,NameError: name 'math' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152916_045757_task_48_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:16,48,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152918_789478_task_55_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:18,55,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152921_341672_task_60_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:21,60,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152921_987164_task_61_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:21,61,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152922_982774_task_63_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:22,63,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152924_584608_task_67_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:24,67,8,True,RecursionError: maximum recursion depth exceeded,other_runtime_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152925_501731_task_69_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:25,69,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152926_735853_task_71_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:26,71,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152928_127681_task_74_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:28,74,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152928_448274_task_75_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:28,75,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152928_785137_task_76_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:28,76,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152929_346824_task_77_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:29,77,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152929_641662_task_78_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:29,78,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152930_308253_task_80_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:30,80,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152930_634476_task_81_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:30,81,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152931_288905_task_83_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:31,83,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152931_708823_task_84_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:31,84,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152932_389888_task_86_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:32,86,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152932_723189_task_87_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:32,87,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152935_768520_task_94_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:35,94,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152937_563099_task_98_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:37,98,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152938_884900_task_100_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:38,100,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152939_451979_task_101_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:39,101,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152940_417546_task_103_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:40,103,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152941_318009_task_106_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:41,106,8,True,"TypeError: can only concatenate list (not ""tuple"") to list",signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152941_632525_task_107_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:41,107,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152942_238576_task_108_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:42,108,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152942_736549_task_109_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:42,109,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152943_774590_task_110_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:43,110,8,True,NameError: name 'missing_ranges' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152944_248962_task_111_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:44,111,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152945_324542_task_114_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:45,114,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152946_335045_task_117_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:46,117,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152947_341061_task_119_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:47,119,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152948_735986_task_121_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:48,121,8,True,TypeError: check_triplet() takes 3 positional arguments but 4 were given,signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152949_072245_task_122_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:49,122,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152949_567834_task_123_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:49,123,8,True,NameError: name 'divisors' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152949_896741_task_124_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:49,124,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152950_495276_task_125_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:50,125,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152951_104503_task_126_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:51,126,8,True,TypeError: 'int' object is not iterable,signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152951_741997_task_128_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:51,128,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152953_082487_task_129_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:53,129,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152955_047635_task_134_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:55,134,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152956_105644_task_136_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:56,136,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152956_463097_task_137_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:56,137,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152956_782861_task_138_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:56,138,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152957_149005_task_139_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:57,139,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152957_597012_task_140_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:57,140,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152958_276552_task_141_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:58,141,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152959_056863_task_143_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:59,143,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_152959_597090_task_144_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:29:59,144,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153000_578143_task_146_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:00,146,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153002_063877_task_148_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:02,148,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153002_663264_task_149_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:02,149,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153003_007479_task_150_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:03,150,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153003_523183_task_151_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:03,151,8,True,NameError: name 'gcd' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153005_530652_task_155_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:05,155,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153005_798719_task_156_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:05,156,8,True,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'tuple'",signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153007_043646_task_158_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:07,158,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153007_926211_task_160_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:07,160,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153009_725659_task_164_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:09,164,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153010_867636_task_167_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:10,167,8,True,NameError: name 'math' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153011_695748_task_169_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:11,169,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153013_499797_task_174_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:13,174,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153014_078197_task_175_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:14,175,8,True,NameError: name 'is_valid_parenthese' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153015_191469_task_177_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:15,177,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153016_125470_task_179_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:16,179,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153016_897113_task_180_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:16,180,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153018_254449_task_182_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:18,182,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153018_871210_task_183_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:18,183,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153019_421865_task_184_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:19,184,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153019_953016_task_185_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:19,185,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153021_546895_task_188_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:21,188,8,True,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153022_097450_task_189_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:22,189,8,True,TypeError: first_Missing_Positive() takes 1 positional argument but 2 were given,signature_or_type_error,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
failure_20260330_153022_717359_task_190_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-30 15:30:22,190,8,True,NameError: name 'count_Intgral_Points' is not defined,function_name_mismatch,1.5b,q4_K_M,0.1,0.9,384,1024,0,0,0,0,1
